,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,yr_built,x_geo,y_geo,transaction_date,log_price,set,zipcode,PREFERRED_CITY,address
144,4,2.75,2310,5000,2.0,0,0,3,7,2310,2006,-122.035,47.3614,2014-05-05,12.644166273130065,train,98038,MAPLE VALLEY,"Southeast 268th Place, Rock Creek Meadows, Danville, Maple Valley, King County, Washington, United States"
145,4,3.0,2340,7048,1.0,0,0,4,8,1340,1979,-122.227,47.7306,2014-05-05,13.09190416991962,train,98034,KIRKLAND,"85th Place Northeast, Simonds Estates, Inglewood, Kirkland, King County, Washington, United States"
146,2,1.0,1140,5250,1.5,0,0,4,6,1140,1949,-122.341,47.731,2014-05-05,12.706696406811568,train,98133,SEATTLE,"Roslyn Place North, Bitter Lake, Haller Lake, Seattle, King County, Washington, United States"
147,2,2.5,2220,4000,2.0,0,0,3,9,2220,2000,-122.28,47.6364,2014-05-05,14.169682371684887,train,98112,SEATTLE,"41st Avenue East, Canterbury, Madison Park, Seattle, King County, Washington, United States"
148,6,1.75,2920,5000,2.5,0,0,4,9,2780,1908,-122.295,47.6024,2014-05-05,13.620711479659208,train,98122,SEATTLE,"29th Avenue, Leschi, Seattle, King County, Washington, United States"
149,6,2.75,3200,9200,1.0,0,2,4,8,1600,1953,-122.364,47.492,2014-05-05,13.11694874470283,train,98146,SEATTLE,"Marine View Drive Southwest, Seola Beach, Burien, King County, Washington, United States"
150,6,3.0,3470,117612,1.5,0,0,3,7,3470,1924,-122.234,47.7663,2014-05-06,13.071070083016778,train,98028,KENMORE,"Northeast 192nd Street, Kenmore, King County, Washington, United States"
151,3,1.75,1850,7684,1.0,0,0,3,8,1320,1979,-122.37,47.2975,2014-05-06,12.292250341771226,train,98023,FEDERAL WAY,"28th Place Southwest, Federal Way, King County, Washington, United States"
152,5,3.75,2890,5000,1.0,0,0,3,7,1310,2006,-122.296,47.5701,2014-05-06,12.873902018105827,train,98108,SEATTLE,
153,2,1.75,1660,6000,1.0,0,0,3,7,1160,1942,-122.291,47.6624,2014-05-06,13.089840185698767,train,98105,SEATTLE,"Northeast 45th Place, East Campus, Seattle, King County, Washington, United States"
154,3,2.5,1790,7167,2.0,0,0,3,8,1790,1989,-122.045,47.6176,2014-05-06,13.151922179645874,train,98074,SAMMAMISH,"Northeast 9th Place, Sammamish, King County, Washington, United States"
155,4,2.25,2810,23400,1.0,0,1,3,7,1710,1958,-122.311,47.395,2014-05-06,12.916568464424731,train,98198,SEATTLE,"17th Avenue South, Central Des Moines, Des Moines, King County, Washington, United States"
156,4,2.0,2060,5000,1.0,0,0,3,7,1030,1949,-122.379,47.6992,2014-05-06,13.32530422140102,train,98117,SEATTLE,
157,4,2.25,3490,6906,2.0,0,0,4,10,2280,1928,-122.407,47.6424,2014-05-06,14.018451401960965,train,98199,SEATTLE,
158,4,2.25,2260,29930,2.0,0,0,4,8,1400,1977,-122.126,47.5689,2014-05-06,13.303016877097589,train,98006,BELLEVUE,"Southeast 43rd Street, Cougar Hills, Bellevue, King County, Washington, United States"
159,3,1.5,800,8850,1.0,0,0,4,6,800,1959,-122.348,47.3266,2014-05-06,12.160028707028768,train,98023,FEDERAL WAY,"Southwest 307th Street, Marine View Demarwood, Federal Way, King County, Washington, United States"
160,3,2.5,2200,1970,2.0,0,0,3,9,1610,2008,-122.327,47.6426,2014-05-06,13.864300722133706,train,98102,SEATTLE,"Yale Avenue East, Eastlake, Capitol Hill, Seattle, King County, Washington, United States"
161,5,3.5,3480,36615,2.0,0,0,4,8,2490,1983,-122.05,47.5741,2014-05-06,13.38472764187182,train,98075,SAMMAMIISH,"Southeast 38th Place, Pine Lake, Sammamish, King County, Washington, United States"
162,3,1.5,1310,8160,1.0,0,0,3,7,1310,1950,-122.339,47.7291,2014-05-06,12.80765263256463,train,98133,SEATTLE,"North 137th Street, Bitter Lake, Haller Lake, Seattle, King County, Washington, United States"
163,5,4.0,4510,15175,2.0,0,0,3,10,4510,1969,-122.228,47.5309,2014-05-06,14.44144898883077,train,98040,MERCER ISLAND,"Southeast 82nd Street, Mercer Island, King County, Washington, United States"
164,2,1.0,780,16344,1.0,0,0,1,5,780,1942,-122.28,47.4739,2014-05-06,11.26446410567173,train,98168,SEATTLE,"South 144th Street, Tukwila, King County, Washington, United States"
165,3,1.75,1630,11800,1.0,0,0,4,7,1630,1971,-121.73,47.4863,2014-05-06,12.542544882151386,train,98045,NORTH BEND,"Southeast Mount Si Road, Tanner, King County, Washington, United States"
166,3,2.5,1650,13816,2.0,0,0,3,7,1650,1998,-121.912,47.6553,2014-05-06,12.513557345278134,train,98014,CARNATION,"Northeast 55th Street, King County, Washington, United States"
167,4,1.75,1840,10720,1.0,0,0,3,7,960,1958,-122.125,47.6074,2014-05-06,12.909170156943286,train,98008,BELLEVUE,
168,4,2.5,2150,37981,2.0,0,0,3,9,2150,1985,-122.098,47.7227,2014-05-06,13.319573546692034,train,98052,REDMOND,"Cottage Lake, King County, Washington, United States"
169,3,1.75,1690,7735,1.0,0,0,4,7,1060,1976,-122.28,47.3324,2014-05-06,12.190959007720126,train,98001,AUBURN,
170,3,1.5,1410,9647,1.0,0,0,3,8,1410,1961,-122.361,47.7608,2014-05-06,12.814478597635029,train,98177,SEATTLE,"3rd Avenue Northwest, Richmond Highlands, Shoreline, King County, Washington, United States"
171,2,1.0,720,6687,1.0,0,0,3,6,720,1942,-122.362,47.7001,2014-05-06,12.70487629406884,train,98117,SEATTLE,"4th Avenue Northwest, Crown Hill, Greenwood, Seattle, King County, Washington, United States"
172,4,2.0,2680,18768,1.0,0,0,5,8,2680,1965,-122.279,47.3182,2014-05-06,12.793859310432293,train,98001,AUBURN,"44th Avenue South, Auburn, King County, Washington, United States"
173,4,2.5,3880,14550,2.0,0,0,3,10,3880,1987,-122.04,47.6378,2014-05-06,13.544095457976365,train,98074,SAMMAMISH,"Northeast 31st Street, The Crest, Sammamish, King County, Washington, United States"
174,2,1.0,900,5160,1.0,0,0,3,6,900,1952,-122.356,47.525,2014-05-06,12.29682700879864,train,98106,SEATTLE,"17th Avenue Southwest, Highland Park, Seattle, King County, Washington, United States"
175,3,1.0,1230,9568,1.0,0,0,5,7,1230,1962,-122.179,47.539,2014-05-06,12.86617997201192,train,98056,RENTON,"Southeast 71st Place, Newport Hills, Newcastle, King County, Washington, United States"
176,4,2.5,2290,12047,2.0,0,0,4,9,2290,1988,-122.105,47.5599,2014-05-06,13.508985397711012,train,98006,BELLEVUE,"Southeast 47th Street, Bellevue, King County, Washington, United States"
177,3,1.75,1900,5520,1.0,0,0,3,7,1280,1982,-122.292,47.5549,2014-05-06,12.86099861326992,train,98118,SEATTLE,"32nd Avenue South, Columbia City, Rainier Valley, Seattle, King County, Washington, United States"
178,4,1.75,1500,11600,1.0,0,0,4,7,1000,1955,-122.241,47.7373,2014-05-06,12.847663339175718,train,98028,KENMORE,"75th Avenue Northeast, Moorlands, Kenmore, King County, Washington, United States"
179,3,1.0,1010,7034,1.0,0,0,3,7,1010,1954,-122.22,47.49,2014-05-06,12.072541252905651,train,98055,RENTON,"Northwest 5th Street, Renton, King County, Washington, United States"
180,2,1.75,1170,2400,1.0,0,0,4,7,740,1903,-122.333,47.6653,2014-05-06,13.120361374733656,train,98103,SEATTLE,
181,3,2.5,2460,54885,2.0,0,0,4,8,2460,1980,-122.146,47.4996,2014-05-06,13.16158409055761,train,98059,RENTON,"Northeast 10th Street, Hidden Creek, Renton, King County, Washington, United States"
182,3,2.5,2690,4047,3.0,0,0,3,10,2690,2014,-122.385,47.6797,2014-05-06,13.794286921512647,train,98117,SEATTLE,"23rd Avenue Northwest, Ballard, Seattle, King County, Washington, United States"
183,5,2.5,2240,7770,1.0,0,0,3,7,1340,1978,-122.171,47.7198,2014-05-06,13.028052697933088,train,98034,KIRKLAND,"Northeast 133rd Place, Kirkland, King County, Washington, United States"
184,4,2.5,2110,13850,2.0,0,0,3,9,2110,1987,-122.077,47.5497,2014-05-06,13.314635265051452,train,98027,ISSAQUAH,
185,4,3.0,3100,15480,2.0,0,0,3,8,2400,1996,-122.241,47.7466,2014-05-06,13.241034907121827,train,98028,KENMORE,"Northeast 163rd Street, Moorlands, Kenmore, King County, Washington, United States"
186,3,1.75,1580,8151,1.0,0,1,4,7,1100,1962,-122.312,47.3672,2014-05-06,12.542187675503545,train,98198,SEATTLE,"South 261st Place, Hearthside, Des Moines, King County, Washington, United States"
187,3,1.0,1350,7740,1.0,0,0,4,6,860,1947,-122.291,47.7098,2014-05-06,12.774223335915432,train,98125,SEATTLE,"35th Avenue Northeast, Lake City, Seattle, King County, Washington, United States"
188,5,5.0,4490,10279,2.0,0,0,3,10,3930,2013,-122.202,47.5974,2014-05-06,14.403297222866392,train,98004,BELLEVUE,"104th Avenue Southeast, Bellevue, King County, Washington, United States"
189,4,2.5,3030,7864,2.0,0,0,3,9,3030,1999,-122.017,47.6075,2014-05-06,13.437174117244362,train,98074,SAMMAMISH,"Southeast 1st Place, Sammamish, King County, Washington, United States"
190,5,2.25,3040,8111,2.0,0,0,3,8,3040,1984,-122.103,47.7157,2014-05-06,13.239257128875828,train,98052,REDMOND,"Northeast 129th Place, Cottage Lake, King County, Washington, United States"
191,3,2.0,1270,1320,3.0,0,0,3,8,1270,2006,-122.342,47.6937,2014-05-06,12.821123140353697,train,98103,SEATTLE,"Midvale Avenue North, Licton Springs, Greenwood, Seattle, King County, Washington, United States"
192,3,3.5,3020,4082,2.0,0,0,3,9,2080,1954,-122.409,47.651,2014-05-06,13.721199878493032,train,98199,SEATTLE,"Arapahoe Place West, Magnolia, Seattle, King County, Washington, United States"
193,2,1.0,930,36478,1.0,0,2,3,6,930,1951,-122.164,47.5699,2014-05-06,13.422467969854669,train,98006,BELLEVUE,
194,4,2.0,1300,7054,1.0,0,0,3,7,1300,1950,-122.369,47.5071,2014-05-06,12.65075846679162,train,98146,SEATTLE,"Southwest 107th Street, Seattle, King County, Washington, United States"
195,3,2.25,1640,14374,1.0,0,0,4,7,1140,1963,-122.332,47.4476,2014-05-06,12.799399490807907,train,98148,SEATTLE,"South 174th Street, Burien, King County, Washington, United States"
196,4,2.5,1890,6156,1.0,0,0,3,7,980,1980,-122.356,47.551,2014-05-06,12.691580461311874,train,98106,SEATTLE,"17th Avenue Southwest, Delridge, Seattle, King County, Washington, United States"
197,3,2.5,1850,10109,2.0,0,0,3,8,1850,1991,-122.229,47.7163,2014-05-06,13.190022025878145,train,98034,KIRKLAND,"Northeast 129th Place, Finn Hill, Kirkland, King County, Washington, United States"
198,4,2.0,3740,32417,2.0,0,0,3,9,3740,2000,-122.012,47.6728,2014-05-06,13.664687668229693,train,98053,REDMOND,"Northeast 77th Place, Elm Tree, Union Hill-Novelty Hill, King County, Washington, United States"
199,2,2.0,1100,3000,1.5,0,0,3,7,1100,1912,-122.362,47.6797,2014-05-06,13.017002861746503,train,98117,SEATTLE,"Northwest 70th Street, Whittier Heights, Phinney Ridge, Seattle, King County, Washington, United States"
200,4,2.75,3370,8103,1.0,0,3,3,9,1970,1970,-122.383,47.5232,2014-05-06,13.94214320889764,train,98136,SEATTLE,
201,3,1.75,1260,6500,1.0,0,0,4,7,1260,1966,-122.116,47.6224,2014-05-06,12.873902018105827,train,98008,BELLEVUE,
202,3,1.5,1630,7475,1.0,0,1,3,7,1160,1940,-122.272,47.6725,2014-05-06,13.38472764187182,train,98115,SEATTLE,"52nd Avenue Northeast, View Ridge, Seattle, King County, Washington, United States"
203,4,2.5,3040,6425,2.0,0,0,3,8,3040,2008,-122.117,47.6788,2014-05-06,13.561907799165356,train,98052,REDMOND,"Northeast 86th Court, Redmond, King County, Washington, United States"
204,4,2.5,2740,45732,2.0,0,0,3,8,2740,1995,-122.048,47.74,2014-05-06,13.088806593875486,train,98077,WOODINVILLE,
205,2,2.25,1230,929,2.0,0,0,3,8,1020,2004,-122.301,47.6191,2014-05-06,13.038981768465275,train,98122,SEATTLE,"24th Avenue East, Washington Park, Seattle, King County, Washington, United States"
206,5,2.5,2910,9636,1.0,0,0,4,7,1690,1964,-122.119,47.5803,2014-05-06,13.180632285528304,train,98008,BELLEVUE,
207,4,2.5,3200,12369,2.0,0,0,3,10,3200,1998,-122.143,47.5273,2014-05-06,13.494100711839987,train,98059,RENTON,"Southeast 84th Street, Newcastle, King County, Washington, United States"
208,2,1.0,1030,4400,1.0,0,0,3,7,1030,1924,-122.361,47.681,2014-05-06,13.058358047428417,train,98117,SEATTLE,"Northwest 72nd Street, Whittier Heights, Phinney Ridge, Seattle, King County, Washington, United States"
209,4,2.0,1440,7680,1.0,0,0,3,7,1200,1971,-122.2,47.7245,2014-05-06,12.891691559669328,train,98034,KIRKLAND,"Northeast 139th Street, Maple Glen, Kirkland, King County, Washington, United States"
210,4,2.5,2331,3826,2.0,0,0,3,8,2331,2007,-122.182,47.4444,2014-05-06,12.751299696013495,train,98058,RENTON,"Southeast 176th Court, Benson Hill, Renton, King County, Washington, United States"
211,3,1.75,1490,8366,1.0,0,0,4,7,1010,1975,-122.14,47.375,2014-05-06,12.36307639433984,train,98042,KENT,"Meridian Trace Open Space, Southeast 255th Street, Covington, King County, Washington, United States"
212,3,1.0,1110,6250,1.0,0,0,3,7,1110,1956,-122.292,47.6977,2014-05-06,12.751299696013495,train,98115,SEATTLE,"Northeast 95th Street, Wedgwood, Seattle, King County, Washington, United States"
213,4,3.5,3380,8330,2.0,0,0,3,8,3380,2000,-122.379,47.7741,2014-05-06,13.393153582185892,train,98177,SEATTLE,"Northwest 200th Lane, Richmond Beach, Shoreline, King County, Washington, United States"
214,4,3.25,3569,8327,2.0,0,0,3,10,3569,2013,-122.208,47.4595,2014-05-06,13.270783382522602,train,98055,RENTON,"South 23rd Street, Talbot Hill, Renton, King County, Washington, United States"
215,4,3.25,3760,10920,1.5,0,0,5,9,2400,1950,-122.264,47.6687,2014-05-06,14.27293540500315,train,98105,SEATTLE,"Northeast 55th Street, Windermere, Seattle, King County, Washington, United States"
216,3,1.75,2130,6500,1.0,0,2,3,8,1170,1954,-122.386,47.6424,2014-05-06,13.262125319779487,train,98199,SEATTLE,"West Halladay Street, Southeast Magnolia, Magnolia, Seattle, King County, Washington, United States"
217,3,2.25,1980,8000,1.0,0,0,4,9,1560,1974,-122.378,47.3149,2014-05-06,12.594730635321955,train,98023,FEDERAL WAY,
218,4,2.5,2000,5684,2.0,0,0,3,8,2000,1996,-122.22,47.7443,2014-05-06,13.148031124152906,train,98028,KENMORE,
219,5,2.75,1800,3780,1.5,0,0,3,7,1400,1926,-122.343,47.6831,2014-05-06,13.186276703147982,train,98103,SEATTLE,
220,4,3.0,2450,10117,1.0,0,0,5,8,1580,1967,-122.132,47.5694,2014-05-06,13.321214236149494,train,98006,BELLEVUE,"Southeast 42nd Court, Eastgate, Bellevue, King County, Washington, United States"
221,5,2.0,2020,5000,1.5,0,0,4,7,2020,1938,-122.37,47.6949,2014-05-06,13.098070684835283,train,98117,SEATTLE,"11th Avenue Northwest, Crown Hill, Greenwood, Seattle, King County, Washington, United States"
222,3,2.0,2000,7000,2.0,0,0,3,7,2000,1916,-122.393,47.5452,2014-05-06,13.237476184504834,train,98136,SEATTLE,"Marshall Avenue Southwest, Morgan Junction, Seattle, King County, Washington, United States"
223,4,2.5,2000,5390,2.0,0,0,3,7,2000,2003,-122.129,47.3732,2014-05-06,12.556729517143344,train,98042,KENT,
224,3,2.5,1480,1171,3.0,0,0,3,8,1480,2006,-122.3,47.62,2014-05-06,13.122363377404328,train,98112,SEATTLE,"25th Avenue East, Washington Park, Seattle, King County, Washington, United States"
225,4,2.0,1520,7983,1.0,0,0,5,7,1520,1967,-122.193,47.7357,2014-05-06,12.959844447906551,train,98034,KIRKLAND,
226,3,2.25,1970,11088,1.0,0,0,4,8,1180,1967,-122.277,47.7651,2014-05-06,13.049792684569493,train,98155,SEATTLE,"49th Place Northeast, Lake Forest Park, King County, Washington, United States"
227,4,4.0,4460,103382,2.0,0,0,3,11,4460,2001,-121.997,47.634,2014-05-07,13.955272500339431,train,98053,REDMOND,"Northeast 30th Court, King County, Washington, United States"
228,3,3.0,2960,5500,2.0,0,2,3,10,2440,1937,-122.402,47.6356,2014-05-07,14.108180171927094,train,98199,SEATTLE,
229,4,2.0,2210,8556,1.0,0,1,4,8,1210,1954,-122.396,47.6498,2014-05-07,13.585032676082449,train,98199,SEATTLE,"30th Avenue West, Lawton Park, Magnolia, Seattle, King County, Washington, United States"
230,3,1.0,1340,4284,1.0,0,0,3,7,1080,1910,-122.324,47.6633,2014-05-07,13.180632285528304,train,98105,SEATTLE,"4th Avenue Northeast, Meridian, Wallingford, Seattle, King County, Washington, United States"
231,3,2.5,2460,108900,1.0,0,0,4,9,1860,1977,-122.0,47.4824,2014-05-07,13.304684934198283,train,98027,ISSAQUAH,"Southeast 133rd Street, Issaquah, King County, Washington, United States"
232,4,2.75,2656,21195,2.0,0,0,3,9,2656,2014,-122.272,47.3162,2014-05-07,13.112313041550829,train,98001,AUBURN,"50th Place South, West Hill, Auburn, King County, Washington, United States"
233,3,2.5,2280,2289,2.0,0,0,3,8,1880,2006,-122.073,47.5375,2014-05-07,13.190022025878145,train,98027,ISSAQUAH,"Alpine Ridge Place Northwest, Talus, Issaquah, King County, Washington, United States"
234,4,2.0,2510,13695,1.0,0,0,4,7,1280,1961,-122.174,47.7005,2014-05-07,13.272506035834049,train,98033,KIRKLAND,"126th Avenue Northeast, Firloch, Kirkland, King County, Washington, United States"
235,5,2.75,2410,5003,1.0,0,0,3,7,1410,2008,-122.274,47.5298,2014-05-07,12.80765263256463,train,98118,SEATTLE,"47th Avenue South, Dunlap, Seattle, King County, Washington, United States"
236,3,1.0,990,6000,1.0,0,0,3,6,990,1943,-122.267,47.6718,2014-05-07,13.112313041550829,train,98105,SEATTLE,"Northeast 59th Street, Windermere, Seattle, King County, Washington, United States"
237,2,1.0,760,3001,1.0,0,0,3,6,760,1913,-122.311,47.5874,2014-05-07,12.611537753638338,train,98144,SEATTLE,"17th Avenue South, Beacon Hill, Seattle, King County, Washington, United States"
238,5,2.5,2420,8560,1.0,0,2,3,7,1620,1978,-122.285,47.532,2014-05-07,12.771386454580234,train,98118,SEATTLE,"South Chicago Street, NewHolly, Seattle, King County, Washington, United States"
239,3,2.25,1770,8165,2.0,0,0,3,7,1770,1977,-122.236,47.7166,2014-05-07,12.948009990259552,train,98034,KIRKLAND,"79th Place Northeast, Finn Hill, Kirkland, King County, Washington, United States"
240,3,1.75,1840,10723,1.0,0,0,4,7,1220,1974,-122.154,47.429,2014-05-07,12.644327576461327,train,98058,RENTON,"140th Place Southeast, Renton, King County, Washington, United States"
241,4,1.0,1490,6600,1.0,0,0,3,7,1490,1969,-122.332,47.4835,2014-05-07,12.128111104060462,train,98168,SEATTLE,"Occidental Avenue South, Beverly Park, Burien, King County, Washington, United States"
242,3,2.0,1760,6428,1.0,0,0,4,7,980,1942,-122.397,47.6388,2014-05-07,13.444446876573442,train,98199,SEATTLE,"Condon Way West, Magnolia Village, Magnolia, Seattle, King County, Washington, United States"
243,3,1.0,1400,7410,1.0,0,0,3,6,1400,1944,-122.343,47.4798,2014-05-07,12.4130868149145,train,98166,SEATTLE,"Southwest 137th Street, Burien, King County, Washington, United States"
244,3,2.5,1600,3573,2.0,0,0,3,7,1600,2013,-122.181,47.507,2014-05-07,12.629541378077914,train,98056,RENTON,"Northeast 16th Street, Renton, King County, Washington, United States"
245,3,1.75,1250,10122,1.0,0,0,3,7,1250,1994,-122.001,47.3277,2014-05-07,12.441144767709655,train,98010,BLACK DIAMOND,"Kanasket Drive, Black Diamond, King County, Washington, United States"
246,3,2.25,1170,1249,3.0,0,0,3,8,1170,2014,-122.381,47.6722,2014-05-07,13.16148793208838,train,98107,SEATTLE,"Northwest 60th Street, Ballard, Seattle, King County, Washington, United States"
247,3,1.75,2720,149410,1.5,0,0,3,9,2720,1988,-121.892,47.7092,2014-05-07,13.190022025878145,train,98014,CARNATION,"Northeast Lake Joy Road, King County, Washington, United States"
248,4,2.5,2180,11200,1.0,0,0,4,8,2180,1968,-122.086,47.7476,2014-05-07,13.082582507392484,train,98072,WOODINVILLE,"Northeast 165th Street, Cottage Lake Beach Club, Cottage Lake, Cottage Lake, King County, Washington, United States"
249,3,2.0,1410,7566,1.0,0,0,3,7,1410,1985,-122.182,47.3674,2014-05-07,12.387977448827789,train,98030,KENT,"119th Drive Southeast, Seven Oaks East, Kent, King County, Washington, United States"
250,3,1.0,1040,16986,1.0,0,0,4,7,1040,1968,-122.097,47.4812,2014-05-07,12.660169175050076,train,98059,RENTON,
251,3,2.25,1630,12295,2.0,0,0,4,7,1630,1985,-122.161,47.4279,2014-05-07,12.736553826954603,train,98058,RENTON,"135th Avenue Southeast, Fairwood Hills, Renton, King County, Washington, United States"
252,3,2.25,1660,8307,1.0,0,0,4,8,1660,1961,-122.352,47.7575,2014-05-07,12.911642346088676,train,98133,SEATTLE,"North 178th Street, Richmond Highlands, Shoreline, King County, Washington, United States"
253,3,2.0,1570,7200,1.0,0,0,4,7,1570,1952,-122.314,47.7501,2014-05-07,12.721885810807205,train,98155,SEATTLE,"Northeast 168th Street, Ridgecrest, Shoreline, King County, Washington, United States"
